"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.0832162921348315,0.0573157801800591,0.110760503063544,0.00387105729657464
0.0839185393258427,0.0617171656242707,0.119697167399182,0.00373716384935899
0.0846207865168539,0.0385951540530579,0.0968007419999675,-0.0196104338938518
0.0853230337078651,0.0140819557556241,0.0683385770219439,-0.0401746655106958
0.0860252808988764,-0.0119173167067527,0.0398294185498616,-0.0636640519633669
0.0867275280898876,-0.0400606661197686,0.00712392913635249,-0.0872452613758896
0.0874297752808989,-0.055083329688338,-0.00556469539866477,-0.104601963978011
0.0881320224719101,-0.0488950510378165,-0.00125036022103477,-0.0965397418545983
0.0888342696629214,-0.0584389578372597,-0.0137444909698114,-0.103133424704708
0.0895365168539326,-0.0376371209399498,0.00689776191451482,-0.0821720037944144
0.0902387640449438,-0.0357184975360212,0.00761442491717998,-0.0790514199892224
0.090941011235955,-0.00297158369524066,0.0412373958041189,-0.0471805631946002
0.0916432584269663,-0.0062697028989957,0.0404473037692171,-0.0529867095672085
0.0923455056179775,-0.0122553997197637,0.0358097556363561,-0.0603205550758835
0.0930477528089888,-0.00419844161820399,0.0438810072387924,-0.0522778904752004
0.09375,-0.00323269872000588,0.0448340294465254,-0.0512994268865372
0.0944522471910112,0.000653104784749101,0.045215720044351,-0.0439095104748528
0.0951544943820225,0.0124610695196372,0.0593889092639841,-0.0344667702247096
0.0958567415730337,0.0266902727097716,0.0692707529901114,-0.0158902075705681
0.0965589887640449,0.0251817217488123,0.068443132927769,-0.0180796894301444
0.0972612359550562,0.0210367503821297,0.0666966518650118,-0.0246231511007524
0.0979634831460674,0.0124405095585027,0.0591603434209158,-0.0342793243039103
0.0986657303370786,0.007875099140687,0.0537517891381631,-0.0380015908567891
0.0993679775280899,-0.0113169358308418,0.0320969738071113,-0.054730845468795
0.100070224719101,-0.00352137964951941,0.0422644445886242,-0.049307203887663
0.100772471910112,-0.0396025297598296,0.00715551398238785,-0.086360573502047
0.101474719101124,-0.018157226508663,0.0270006125223977,-0.0633150655397238
0.102176966292135,-0.0211306285704406,0.0212630087730643,-0.0635242659139455
0.102879213483146,-0.0461839691233868,-0.00139649320493671,-0.0909714450418368
0.103581460674157,-0.0645678487859309,-0.0246621731171025,-0.104473524454759
0.104283707865169,-0.0611296840231916,-0.0215883726855367,-0.100670995360847
0.10498595505618,-0.0430729597471633,-0.00141894629672194,-0.0847269731976046
0.105688202247191,-0.0368311130342121,0.00587996606388519,-0.0795421921323093
0.106390449438202,-0.0142246296010588,0.0302339668610938,-0.0586832260632113
0.107092696629213,0.00213865235934526,0.0467052432158052,-0.0424279384971147
0.107794943820225,-0.000149964437079448,0.0459901855869372,-0.0462901144610961
0.108497191011236,0.0163750322640794,0.0615560234047346,-0.0288059588765758
0.109199438202247,0.0115495980394569,0.0574681055478315,-0.0343689094689177
0.109901685393258,0.0133429527943273,0.0561545552943676,-0.029468649705713
0.11060393258427,0.0135049807306239,0.0588327965652885,-0.0318228351040407
0.111306179775281,-0.00426474798777446,0.0380664999246494,-0.0465959959001984
